coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
11.143,36.267,29.417,60.956,12.896,30.33,10.296,26.945,129.288,3.646,128.965,4.005,10.19,25.583,1,Agtron 25
17.783,46.752,25.389,53.957,12.693,30.037,10.49,27.151,129.074,3.442,128.548,3.67,10.415,25.777,1,Agtron 25
11.125,36.194,28.887,59.652,13.232,30.731,10.611,27.313,129.315,3.66,129.002,4.069,10.479,25.937,1,Agtron 25
18.121,47.522,24.965,53.504,12.527,29.958,10.351,27.127,129.073,3.419,128.52,3.627,10.287,25.767,1,Agtron 25
10.986,35.998,28.241,59.162,12.716,30.194,10.185,26.82,129.261,3.62,128.943,3.946,10.079,25.48,1,Agtron 25
17.919,47.24,23.866,52.277,11.952,29.172,9.866,26.317,129.022,3.369,128.474,3.561,9.815,25.021,1,Agtron 25
11.283,36.611,28.747,59.623,13.002,30.383,10.411,26.996,129.296,3.64,128.889,3.896,10.305,25.649,1,Agtron 25
17.93,47.183,24.168,52.667,12.133,29.555,10.01,26.662,129.042,3.41,128.488,3.641,9.95,25.331,1,Agtron 25
11.02,35.868,29.187,60.287,13.216,30.716,10.592,27.262,129.314,3.685,129.0,4.036,10.456,25.876,1,Agtron 25
18.796,48.365,24.079,52.503,11.921,29.189,9.8,26.272,129.038,3.392,128.454,3.604,9.767,24.986,1,Agtron 25
11.637,37.365,29.248,60.605,13.041,30.448,10.388,27.024,129.335,3.701,128.903,3.944,10.29,25.673,1,Agtron 25
17.978,47.14,24.337,52.593,12.588,30.232,10.412,27.288,129.09,3.449,128.52,3.676,10.321,25.916,1,Agtron 25
11.504,37.049,28.67,59.73,12.947,30.382,10.332,26.891,129.318,3.689,128.904,3.967,10.218,25.541,1,Agtron 25
18.377,47.655,24.069,52.214,12.62,30.375,10.477,27.436,129.07,3.441,128.513,3.75,10.382,26.049,1,Agtron 25
11.31,36.656,28.318,59.281,12.94,30.585,10.383,27.167,129.282,3.633,128.946,4.045,10.267,25.801,1,Agtron 25
17.834,46.996,24.036,52.546,12.066,29.681,9.939,26.756,129.044,3.413,128.508,3.714,9.89,25.436,1,Agtron 25
11.426,36.776,28.693,59.889,12.915,30.54,10.307,27.077,129.308,3.67,128.925,4.06,10.206,25.726,1,Agtron 25
9.467,33.003,33.239,66.735,14.493,32.302,11.071,27.543,129.859,4.397,129.848,5.314,10.838,26.051,1,Agtron 35
9.757,33.489,34.517,69.206,15.09,33.167,11.468,28.184,129.992,4.589,130.079,5.697,11.176,26.617,1,Agtron 35
9.189,32.787,32.704,66.762,14.077,31.763,10.708,27.047,129.845,4.389,129.792,5.193,10.492,25.6,1,Agtron 35
9.113,32.226,33.637,68.751,14.49,32.512,11.0,27.568,129.902,4.508,130.029,5.632,10.719,26.025,1,Agtron 35
9.078,32.386,32.561,66.436,14.147,31.981,10.786,27.199,129.834,4.387,129.828,5.266,10.554,25.728,1,Agtron 35
9.062,32.201,33.083,68.177,14.366,32.459,10.92,27.55,129.885,4.501,130.004,5.62,10.634,26.007,1,Agtron 35
9.492,32.626,30.029,61.471,14.616,32.674,11.528,28.215,129.645,4.026,129.512,5.036,11.248,26.697,1,Agtron 35
10.076,33.278,31.245,63.631,15.246,33.494,11.982,28.773,129.735,4.155,129.751,5.494,11.64,27.167,1,Agtron 35
11.341,36.587,34.154,67.991,15.313,33.074,11.731,28.105,129.958,4.51,130.137,5.799,11.432,26.499,1,Agtron 35
10.395,35.427,33.154,66.826,14.623,32.037,11.341,27.537,129.73,4.194,130.071,5.517,11.1,26.008,1,Agtron 35
11.012,36.365,33.763,67.84,15.429,33.331,11.936,28.622,129.899,4.419,130.166,5.774,11.627,27.008,1,Agtron 35
11.012,36.562,32.566,65.415,14.834,32.25,11.49,27.615,129.817,4.287,129.948,5.374,11.235,26.089,1,Agtron 35
11.252,36.823,33.814,68.012,15.318,33.075,11.792,28.162,129.922,4.451,130.218,5.912,11.473,26.546,1,Agtron 35
11.03,36.661,32.946,65.985,14.711,32.076,11.342,27.448,129.835,4.29,129.939,5.333,11.101,25.949,1,Agtron 35
10.904,36.094,33.307,67.618,14.949,32.771,11.489,27.95,129.889,4.425,130.115,5.758,11.192,26.359,1,Agtron 35
10.916,36.356,33.562,66.619,15.092,32.463,11.645,27.742,129.884,4.346,130.021,5.451,11.375,26.207,1,Agtron 35
10.85,36.064,33.833,67.867,15.358,33.194,11.858,28.382,129.91,4.422,130.191,5.791,11.534,26.755,1,Agtron 35
10.62,35.627,33.023,66.373,14.91,32.449,11.552,27.816,129.814,4.268,130.04,5.493,11.283,26.268,1,Agtron 35
10.866,36.057,33.844,67.978,15.69,33.844,12.149,28.99,129.941,4.464,130.235,5.911,11.802,27.314,1,Agtron 35
10.785,36.18,32.929,66.363,14.602,32.049,11.258,27.45,129.809,4.272,129.955,5.389,11.018,25.942,1,Agtron 35
10.907,36.089,34.708,69.027,15.6,33.382,12.0,28.499,129.968,4.491,130.263,5.911,11.677,26.876,1,Agtron 35
10.995,36.493,33.318,66.462,15.083,32.753,11.684,28.104,129.842,4.304,130.039,5.525,11.406,26.531,1,Agtron 35
10.9,36.387,33.926,68.014,15.546,33.478,12.0,28.55,129.942,4.475,130.262,5.93,11.66,26.907,1,Agtron 35
10.562,35.739,33.173,66.342,14.904,32.28,11.555,27.731,129.808,4.266,129.995,5.393,11.296,26.203,1,Agtron 35
10.957,36.338,34.576,68.554,15.808,33.721,12.218,28.842,129.958,4.489,130.282,5.943,11.871,27.171,1,Agtron 35
10.755,36.293,33.084,66.345,14.983,32.602,11.597,27.953,129.836,4.32,130.02,5.489,11.33,26.405,1,Agtron 35
9.93,32.91,36.635,72.675,15.895,34.932,12.023,29.145,130.095,4.84,130.671,7.123,11.538,27.281,1,Agtron 45
10.096,33.305,37.257,73.149,16.086,34.971,12.161,29.191,130.129,4.858,130.709,7.136,11.67,27.332,1,Agtron 45
10.017,33.096,36.761,72.807,15.703,34.468,11.863,28.815,130.075,4.802,130.616,7.012,11.411,27.004,1,Agtron 45
