coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.131,31.533,35.868,71.915,14.719,32.049,11.018,26.321,130.018,4.579,130.624,6.578,10.588,24.488,1,Agtron 45
9.038,30.301,35.267,69.156,15.923,33.174,12.259,27.547,129.923,4.224,130.658,6.722,11.751,25.627,1,Agtron 45
8.954,30.245,33.625,67.389,15.383,32.805,11.923,27.381,129.801,4.085,130.525,6.563,11.428,25.468,1,Agtron 45
8.8,29.84,33.972,68.225,15.144,32.245,11.639,26.74,129.829,4.153,130.52,6.548,11.167,24.888,1,Agtron 45
9.604,31.938,37.039,73.015,16.369,34.611,12.473,28.455,130.13,4.707,131.224,7.638,11.826,26.352,1,Agtron 55
9.636,31.638,39.732,74.994,17.769,36.156,13.52,29.698,130.312,4.858,131.507,7.94,12.819,27.489,1,Agtron 55
9.542,31.029,35.154,69.093,16.933,35.091,13.2,29.216,129.966,4.298,131.041,7.475,12.532,27.093,1,Agtron 55
9.432,31.036,34.517,68.454,16.266,34.204,12.599,28.411,129.934,4.252,130.821,7.185,12.005,26.377,1,Agtron 55
9.363,30.797,34.354,68.561,16.28,34.389,12.653,28.607,129.902,4.245,130.898,7.315,12.028,26.531,1,Agtron 55
9.288,30.821,34.791,69.268,16.06,33.926,12.389,28.07,129.933,4.287,130.887,7.241,11.803,26.053,1,Agtron 55
9.314,30.657,34.681,68.883,16.546,34.686,12.884,28.864,129.921,4.249,130.977,7.383,12.238,26.762,1,Agtron 55
9.421,31.645,37.627,73.318,16.884,35.385,12.869,29.079,130.196,4.784,131.319,7.757,12.196,26.913,1,Agtron 55
9.225,31.236,36.778,73.153,16.273,34.484,12.379,28.268,130.15,4.758,131.24,7.682,11.717,26.169,1,Agtron 55
9.298,31.609,36.839,73.06,15.942,34.017,12.032,27.82,130.157,4.77,131.089,7.426,11.435,25.792,1,Agtron 55
9.224,31.414,36.922,73.43,16.193,34.386,12.278,28.124,130.164,4.797,131.233,7.679,11.625,26.037,1,Agtron 55
9.051,30.683,38.034,73.869,17.031,35.353,12.94,28.959,130.253,4.854,131.359,7.767,12.264,26.808,1,Agtron 55
9.083,30.928,37.478,73.669,16.729,35.133,12.736,28.863,130.198,4.795,131.306,7.721,12.062,26.725,1,Agtron 55
9.08,31.05,37.404,73.444,16.511,34.751,12.519,28.489,130.202,4.8,131.214,7.546,11.884,26.398,1,Agtron 55
8.923,30.824,35.934,72.615,15.85,34.102,12.084,28.031,130.069,4.662,131.153,7.57,11.444,25.947,1,Agtron 55
8.962,30.814,37.323,73.61,16.393,34.548,12.43,28.278,130.183,4.782,131.259,7.637,11.788,26.187,1,Agtron 55
8.908,30.77,35.664,72.544,15.688,34.039,11.948,27.952,130.051,4.66,131.14,7.591,11.316,25.873,1,Agtron 55
8.714,30.303,36.889,73.622,15.932,34.034,12.063,27.892,130.122,4.715,131.162,7.53,11.452,25.836,1,Agtron 55
8.709,30.094,36.564,73.174,16.285,34.625,12.437,28.465,130.117,4.717,131.268,7.698,11.764,26.34,1,Agtron 55
8.666,30.064,37.315,73.939,16.354,34.687,12.397,28.397,130.176,4.789,131.276,7.683,11.747,26.294,1,Agtron 55
9.193,30.949,35.262,71.222,17.771,38.13,14.043,31.649,129.96,4.551,131.843,8.994,13.118,29.102,1,Agtron 65
9.297,30.831,36.722,72.331,18.492,38.763,14.592,32.159,130.054,4.64,132.0,9.126,13.633,29.577,1,Agtron 65
9.273,30.531,37.133,72.514,19.045,39.396,15.078,32.708,130.087,4.658,132.138,9.286,14.068,30.07,1,Agtron 65
9.212,30.589,37.655,73.337,19.019,39.391,14.996,32.647,130.118,4.7,132.151,9.301,14.002,30.026,1,Agtron 65
