12.631,7.879,19.837,11.788,27.336,16.096,35.505,Agtron 75
13.13,8.159,20.405,12.268,28.447,16.71,36.902,Agtron 75
12.838,8.173,20.522,11.989,27.762,16.28,35.83,Agtron 75
13.276,8.311,20.704,12.415,28.68,16.854,37.091,Agtron 75
12.643,8.077,20.472,11.826,27.562,15.987,35.371,Agtron 75
13.183,8.31,20.7,12.327,28.39,16.711,36.722,Agtron 75
12.619,8.249,20.804,11.78,27.321,15.929,34.918,Agtron 75
13.0,8.118,20.476,12.124,28.118,16.571,36.626,Agtron 75
7.06,6.057,17.314,6.593,18.256,8.362,22.269,Agtron 25
7.006,5.95,17.076,6.514,18.087,8.373,22.33,Agtron 25
7.083,5.455,15.887,6.575,18.013,8.7,22.883,Agtron 25
7.648,6.143,17.241,7.135,19.128,9.233,23.789,Agtron 25
7.688,6.324,17.672,7.252,19.468,9.063,23.923,Agtron 25
7.579,6.397,18.204,7.154,19.632,8.864,23.75,Agtron 25
7.91,7.594,21.014,7.484,20.566,8.874,23.732,Agtron 25
8.046,7.786,21.077,7.593,20.462,9.041,23.732,Agtron 25
10.9,8.786,21.49,10.071,23.304,13.327,29.165,Agtron 35
10.466,7.373,18.485,9.618,22.194,13.313,29.121,Agtron 35
10.624,8.023,19.785,9.791,22.457,13.252,28.707,Agtron 35
10.068,8.463,21.507,9.37,22.562,12.041,27.429,Agtron 35
9.69,8.273,21.549,9.061,22.381,11.458,26.758,Agtron 35
9.822,8.545,22.086,9.177,22.55,11.565,26.83,Agtron 35
9.739,8.2,21.296,9.069,22.226,11.633,26.91,Agtron 35
10.965,8.137,21.231,10.21,24.494,13.533,30.428,Agtron 45
11.014,8.071,20.815,10.216,24.26,13.706,30.496,Agtron 45
11.024,7.988,20.656,10.231,24.299,13.742,30.637,Agtron 45
11.007,7.759,20.096,10.181,24.182,13.877,30.941,Agtron 45
10.827,7.548,19.7,10.018,23.895,13.674,30.704,Agtron 45
10.872,7.551,19.705,10.042,24.01,13.771,30.952,Agtron 45
10.871,7.459,19.634,10.035,24.117,13.821,31.196,Agtron 45
12.065,7.224,19.321,11.153,26.327,15.706,34.707,Agtron 55
12.149,7.291,19.355,11.242,26.393,15.785,34.775,Agtron 55
11.87,7.067,19.081,10.959,25.979,15.492,34.37,Agtron 55
11.299,6.432,17.661,10.287,24.644,15.145,33.681,Agtron 55
11.521,6.762,18.277,10.501,24.971,15.344,33.906,Agtron 55
11.925,6.887,18.347,10.943,25.594,15.775,34.493,Agtron 55
12.961,7.184,18.295,11.859,26.322,17.33,35.909,Agtron 55
12.378,6.791,17.972,11.323,26.127,16.581,35.729,Agtron 55
12.946,7.076,18.439,11.963,27.133,17.112,36.472,Agtron 65
14.568,7.646,18.951,13.459,29.012,19.381,39.28,Agtron 65
15.087,7.889,18.949,13.918,29.273,20.122,39.956,Agtron 65
13.772,7.202,18.425,12.726,28.22,18.329,38.243,Agtron 65
13.963,7.131,18.229,12.885,28.46,18.681,38.82,Agtron 65
13.949,7.181,18.373,12.886,28.712,18.613,39.066,Agtron 65
13.986,7.024,18.02,12.889,28.34,18.791,38.881,Agtron 65
13.876,6.528,17.43,12.794,29.199,18.801,40.418,Agtron 75
14.292,6.633,17.411,13.188,29.508,19.377,40.842,Agtron 75
13.908,6.509,17.41,12.83,29.253,18.841,40.434,Agtron 75
13.408,6.39,17.447,12.37,28.985,18.119,39.937,Agtron 75
8.767,7.712,20.994,8.049,21.788,10.58,26.702,Agtron 25
8.533,7.588,20.917,7.828,21.577,10.277,26.416,Agtron 25
8.704,7.701,21.028,7.988,21.705,10.494,26.56,Agtron 25
8.471,7.614,21.179,7.796,21.653,10.125,26.211,Agtron 25
9.573,8.12,21.695,8.703,22.555,11.829,27.813,Agtron 25
9.36,7.861,21.069,8.48,22.107,11.656,27.538,Agtron 25
9.422,7.97,21.34,8.541,22.242,11.698,27.597,Agtron 25
11.243,8.426,21.07,10.12,23.688,14.536,31.053,Agtron 35
10.767,7.986,20.459,9.676,23.148,13.983,30.45,Agtron 35
11.411,8.539,21.012,10.252,23.736,14.796,31.24,Agtron 35
