10.612,6.808,18.054,9.77,23.533,13.722,31.0,173.113,Agtron 45
10.129,6.572,17.891,9.332,23.034,13.058,30.213,173.113,Agtron 45
10.226,6.582,17.97,9.417,23.333,13.206,30.636,173.113,Agtron 45
10.029,6.577,18.01,9.244,23.028,12.892,30.089,173.113,Agtron 45
9.99,6.462,17.741,9.202,22.904,12.886,30.04,173.113,Agtron 45
9.975,6.567,18.053,9.204,23.088,12.791,30.098,173.113,Agtron 45
11.028,5.845,16.167,10.069,24.273,14.886,33.513,168.366,Agtron 55
11.343,6.067,16.461,10.369,24.499,15.265,33.715,168.366,Agtron 55
11.943,6.411,16.991,10.939,25.52,16.023,34.982,168.366,Agtron 55
11.747,6.378,16.861,10.734,24.993,15.781,34.366,168.366,Agtron 55
11.755,6.401,16.948,10.757,25.164,15.754,34.548,168.366,Agtron 55
11.815,6.375,16.821,10.804,24.974,15.874,34.4,168.366,Agtron 55
11.852,6.473,16.993,10.841,25.058,15.886,34.352,168.366,Agtron 55
11.955,6.396,16.737,10.921,24.975,16.103,34.414,168.366,Agtron 55
11.365,5.952,16.21,10.383,24.531,15.35,33.932,171.76,Agtron 55
11.378,5.987,16.265,10.43,24.728,15.292,34.012,171.76,Agtron 55
12.031,7.088,16.998,11.037,24.52,15.862,33.428,171.76,Agtron 55
11.984,7.308,17.757,11.038,24.788,15.625,33.142,171.76,Agtron 55
11.993,6.52,15.87,10.942,24.329,16.138,34.001,171.76,Agtron 55
12.157,6.469,15.715,11.094,24.518,16.41,34.432,171.76,Agtron 55
12.298,6.731,16.045,11.235,24.675,16.504,34.429,171.76,Agtron 55
12.395,6.751,16.06,11.328,24.728,16.635,34.455,171.76,Agtron 55
12.327,6.876,16.416,11.278,24.832,16.464,34.366,171.76,Agtron 55
12.413,6.842,16.281,11.37,24.928,16.581,34.505,171.76,Agtron 55
12.375,6.772,16.095,11.323,24.76,16.57,34.436,171.76,Agtron 55
12.34,6.613,15.812,11.282,24.736,16.598,34.598,171.76,Agtron 55
12.247,6.714,16.028,11.201,24.553,16.405,34.135,171.76,Agtron 55
12.451,6.796,16.087,11.392,24.84,16.683,34.559,171.76,Agtron 55
12.36,7.115,16.926,11.336,24.992,16.363,34.185,171.76,Agtron 55
12.128,6.509,15.714,11.078,24.455,16.328,34.237,171.76,Agtron 55
12.271,6.739,16.154,11.23,24.729,16.419,34.285,171.76,Agtron 55
12.245,6.773,16.149,11.203,24.568,16.372,34.071,171.76,Agtron 55
12.416,6.846,16.278,11.354,24.912,16.621,34.608,171.76,Agtron 55
12.343,6.711,16.06,11.284,24.834,16.568,34.64,171.76,Agtron 55
12.342,6.779,16.205,11.295,24.941,16.515,34.612,171.76,Agtron 55
13.233,7.856,18.692,12.274,27.122,17.165,36.258,171.507,Agtron 65
13.226,7.135,17.047,12.251,26.902,17.451,36.787,171.507,Agtron 65
13.112,7.102,17.024,12.137,26.806,17.307,36.751,171.507,Agtron 65
13.347,7.208,17.217,12.361,27.16,17.617,37.146,171.507,Agtron 65
13.36,7.196,17.131,12.368,27.091,17.651,37.089,171.507,Agtron 65
13.472,7.222,17.079,12.481,27.237,17.795,37.365,171.507,Agtron 65
13.533,7.806,18.547,12.573,27.619,17.595,36.928,171.507,Agtron 65
13.348,7.194,17.161,12.35,27.063,17.647,37.06,171.507,Agtron 65
13.17,7.266,17.424,12.194,26.865,17.332,36.539,171.507,Agtron 65
13.371,7.057,16.957,12.373,27.254,17.734,37.426,171.507,Agtron 65
13.522,6.923,16.523,12.481,27.223,18.075,37.836,171.507,Agtron 65
13.466,6.863,16.383,12.416,26.962,18.041,37.588,171.507,Agtron 65
13.599,7.013,16.739,12.566,27.495,18.133,38.015,171.507,Agtron 65
13.344,6.868,16.554,12.3,26.988,17.859,37.521,171.507,Agtron 65
13.701,7.078,16.856,12.656,27.611,18.274,38.224,171.507,Agtron 65
13.115,6.82,16.615,12.078,26.759,17.547,37.171,171.507,Agtron 65
13.282,6.847,16.643,12.253,27.06,17.751,37.527,171.507,Agtron 65
13.175,6.854,16.729,12.142,26.858,17.604,37.171,171.507,Agtron 65
13.504,7.006,16.973,12.464,27.342,18.02,37.775,171.507,Agtron 65
13.395,7.001,16.937,12.341,27.091,17.895,37.556,171.507,Agtron 65
13.172,6.834,16.701,12.173,26.798,17.549,36.957,175.372,Agtron 65
13.438,6.957,16.956,12.444,27.567,17.864,37.871,175.372,Agtron 65
13.428,6.888,16.713,12.409,27.177,17.919,37.447,175.372,Agtron 65
13.136,6.754,16.672,12.137,26.976,17.532,37.239,175.372,Agtron 65
13.33,6.979,16.968,12.323,27.159,17.727,37.365,175.372,Agtron 65
13.115,6.696,16.835,12.152,27.393,17.453,37.544,175.372,Agtron 65
13.064,6.711,16.894,12.086,27.21,17.407,37.291,175.372,Agtron 65
13.031,6.639,16.806,12.074,27.363,17.347,37.529,175.372,Agtron 65
12.989,6.551,16.612,12.028,27.118,17.332,37.215,175.372,Agtron 65
13.832,7.001,16.957,12.777,28.04,18.508,38.779,175.372,Agtron 65
12.937,6.603,16.732,11.989,27.176,17.214,37.227,175.372,Agtron 65
13.292,6.769,16.734,12.316,27.381,17.697,37.589,175.372,Agtron 65
13.084,6.583,16.494,12.117,27.195,17.46,37.415,175.372,Agtron 65
12.847,6.488,16.324,11.87,26.827,17.189,37.074,175.372,Agtron 65
12.735,5.995,15.662,11.739,27.376,17.266,38.556,174.913,Agtron 75
13.259,6.456,16.15,12.245,27.929,17.849,39.045,174.913,Agtron 75
13.366,6.363,16.123,12.339,28.334,18.056,39.718,174.913,Agtron 75
13.161,6.371,16.025,12.175,27.774,17.689,38.696,174.913,Agtron 75
13.209,6.321,15.879,12.211,27.833,17.797,38.922,174.913,Agtron 75
13.248,6.518,16.544,12.265,28.403,17.74,39.331,174.913,Agtron 75
12.638,7.399,18.799,11.76,27.413,16.347,36.259,174.913,Agtron 75
13.054,7.685,19.321,12.154,28.092,16.856,37.107,174.913,Agtron 75
12.532,7.622,19.269,11.675,27.1,16.083,35.483,174.913,Agtron 75
12.868,7.924,19.958,11.998,28.157,16.453,36.78,174.913,Agtron 75
12.522,7.789,19.622,11.681,27.133,15.976,35.316,174.913,Agtron 75
12.998,8.053,20.168,12.139,28.214,16.562,36.678,174.913,Agtron 75
12.72,8.075,20.291,11.874,27.547,16.151,35.63,174.913,Agtron 75
