coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.993,31.72,37.235,71.679,20.513,41.016,16.543,34.856,130.126,4.718,132.231,9.381,15.439,32.135,1,Agtron 65
10.172,32.244,37.807,72.575,20.603,41.169,16.573,34.994,130.162,4.763,132.241,9.403,15.479,32.283,1,Agtron 65
10.122,32.235,36.425,71.11,20.054,40.697,16.201,34.725,130.061,4.66,132.066,9.214,15.135,32.034,1,Agtron 65
10.318,32.618,36.716,71.452,20.131,40.756,16.253,34.805,130.078,4.667,132.074,9.243,15.189,32.127,1,Agtron 65
10.604,32.988,37.913,72.577,20.822,41.267,16.768,35.223,130.203,4.82,132.167,9.315,15.67,32.527,1,Agtron 65
10.027,31.934,37.131,71.902,20.241,40.719,16.313,34.686,130.107,4.695,132.138,9.274,15.237,32.005,1,Agtron 65
10.145,32.224,36.796,71.403,20.434,41.181,16.523,35.152,130.098,4.693,132.141,9.325,15.426,32.43,1,Agtron 65
10.269,32.575,36.389,71.214,19.888,40.544,16.023,34.561,130.082,4.687,132.0,9.151,14.976,31.91,1,Agtron 65
10.636,33.328,35.915,70.821,20.421,41.266,16.645,35.693,130.059,4.652,131.941,9.104,15.564,33.005,1,Agtron 65
10.203,32.402,36.403,71.347,19.896,40.459,16.055,34.557,130.071,4.673,132.005,9.165,15.002,31.902,1,Agtron 65
10.334,33.04,34.682,69.439,19.92,40.817,16.289,35.391,129.988,4.597,131.806,8.902,15.23,32.737,1,Agtron 65
10.314,32.861,35.436,70.227,19.797,40.584,16.069,34.892,130.022,4.625,131.889,9.025,15.021,32.248,1,Agtron 65
10.268,32.635,34.639,68.952,19.844,40.749,16.276,35.254,129.904,4.443,131.873,9.024,15.204,32.576,1,Agtron 65
10.757,33.622,35.033,69.574,19.792,40.222,16.284,35.099,129.897,4.406,131.792,8.837,15.23,32.477,1,Agtron 65
10.328,32.459,35.276,69.378,20.171,40.888,16.549,35.333,129.924,4.443,131.978,9.11,15.448,32.633,1,Agtron 65
10.429,32.671,36.349,70.317,20.448,40.735,16.762,35.231,129.967,4.461,132.075,9.142,15.648,32.539,1,Agtron 65
10.381,32.667,35.369,69.608,20.16,41.033,16.5,35.398,129.951,4.481,131.975,9.136,15.407,32.699,1,Agtron 65
10.543,33.234,35.27,69.732,19.637,39.994,16.079,34.69,129.919,4.441,131.832,8.877,15.03,32.077,1,Agtron 65
10.145,32.392,34.759,69.168,19.74,40.535,16.161,34.986,129.912,4.452,131.895,9.026,15.094,32.323,1,Agtron 65
10.592,33.34,35.35,69.633,19.833,40.257,16.269,34.945,129.911,4.426,131.867,8.916,15.205,32.31,1,Agtron 65
10.336,32.875,35.057,69.531,19.847,40.597,16.261,35.18,129.931,4.483,131.855,8.976,15.195,32.524,1,Agtron 65
10.426,32.872,35.355,69.65,19.956,40.457,16.351,35.087,129.946,4.472,131.86,8.924,15.284,32.448,1,Agtron 65
10.373,32.804,34.959,69.274,19.848,40.651,16.271,35.145,129.908,4.435,131.905,9.054,15.194,32.469,1,Agtron 65
10.821,33.363,36.085,70.062,19.916,40.041,16.243,34.568,129.959,4.436,131.921,8.996,15.192,31.938,1,Agtron 65
10.464,32.619,35.012,68.881,19.918,40.66,16.343,35.164,129.869,4.334,131.927,9.083,15.276,32.475,1,Agtron 65
11.012,33.947,34.906,68.875,19.896,40.332,16.4,35.262,129.872,4.333,131.764,8.805,15.351,32.63,1,Agtron 65
9.833,31.829,33.778,67.891,20.781,43.759,16.983,37.228,129.967,4.62,132.243,9.91,15.807,34.295,1,Agtron 75
9.216,30.399,33.573,67.92,20.173,42.909,16.397,36.253,129.942,4.627,132.229,9.881,15.255,33.351,1,Agtron 75
9.496,31.15,33.009,66.993,20.42,43.362,16.708,36.892,129.923,4.587,132.152,9.779,15.552,33.978,1,Agtron 75
9.823,31.821,33.663,67.626,20.608,43.43,16.809,36.915,129.987,4.658,132.145,9.744,15.655,34.03,1,Agtron 75
