coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
8.983,29.994,33.533,67.949,19.589,42.188,15.795,35.262,129.936,4.625,132.231,9.882,14.685,32.385,1,Agtron 75
31.053,51.849,35.219,65.96,60.963,76.279,57.721,75.498,130.177,4.523,131.617,10.149,54.902,72.039,1,Agtron 75
9.343,30.856,33.597,67.653,19.69,42.291,15.866,35.37,129.974,4.658,132.151,9.742,14.763,32.522,1,Agtron 75
9.506,31.135,34.211,68.397,19.828,42.308,15.926,35.316,130.02,4.717,132.202,9.793,14.82,32.47,1,Agtron 75
9.554,31.26,33.981,67.951,20.188,43.061,16.263,36.024,130.031,4.733,132.221,9.848,15.136,33.141,1,Agtron 75
9.221,30.588,34.061,68.332,19.919,42.444,16.026,35.487,130.019,4.718,132.209,9.774,14.915,32.64,1,Agtron 75
32.372,53.361,35.776,66.379,60.994,76.168,57.521,75.13,130.315,4.602,131.442,10.174,54.712,71.694,1,Agtron 75
9.371,30.874,33.917,67.959,19.867,42.415,15.999,35.435,129.999,4.697,132.197,9.783,14.886,32.579,1,Agtron 75
30.52,52.078,35.891,66.677,58.916,75.055,55.499,74.02,130.269,4.591,131.637,10.172,52.747,70.574,1,Agtron 75
9.298,30.755,34.077,68.485,19.439,41.852,15.558,34.803,130.014,4.728,132.149,9.732,14.474,31.986,1,Agtron 75
8.984,30.054,33.476,67.737,19.695,42.462,15.923,35.572,129.921,4.581,132.236,9.861,14.8,32.686,1,Agtron 75
30.089,50.441,36.367,67.456,60.048,75.312,56.804,74.619,130.17,4.541,131.81,10.234,53.972,71.127,1,Agtron 75
28.66,50.086,35.599,66.835,57.632,74.277,54.392,73.414,130.178,4.582,131.823,10.208,51.648,69.941,1,Agtron 75
24.711,48.536,23.577,45.281,31.453,58.521,29.774,58.115,128.719,2.8,127.966,3.35,28.74,55.143,0,Agtron 25
26.576,51.207,23.569,44.771,30.179,57.412,28.278,56.433,128.784,2.789,127.737,3.451,27.33,53.521,0,Agtron 25
27.015,50.672,23.773,44.368,31.88,59.102,29.969,58.065,128.717,2.721,127.664,3.577,28.921,55.034,0,Agtron 25
27.854,51.647,24.22,44.82,32.348,59.255,30.337,58.108,128.772,2.766,127.638,3.646,29.264,55.063,0,Agtron 25
